Trip ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tip,Additional Charges,Trip Total,Shared Trip Authorized,Trips Pooled,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid Location
831c79f77d30f3a54758400228ab717a5a02c8fb,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,785,4.7,17031830700,17031071000,3,7,10,3,3.58,16.58,false,1,41.958055933,-87.6603894557,POINT (-87.6603894557 41.958055933),41.9217014922,-87.6559118484,POINT (-87.6559118484 41.9217014922)
8366c3ed2353d3b84504f1f94ae81c1daeab07c6,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,417,2.1,,,1,2,5,2,2.94,9.94,false,1,42.0096228806,-87.6701668569,POINT (-87.6701668569 42.0096228806),42.001571027,-87.6950125892,POINT (-87.6950125892 42.001571027)
842c8e4f1f8280885fe2add315a8627b0ad19d79,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,703,5.9,,,32,29,15,0,1.81,16.81,false,1,41.8788655841,-87.6251921424,POINT (-87.6251921424 41.8788655841),41.8601900192,-87.7172201,POINT (-87.7172201 41.8601900192)
8453b3394028a4e944892990867ba480c1b3195a,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,747,6.3,,,24,6,12.5,3,1.81,17.31,false,1,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014)
8462b5aa00137dfdaa72146333a36aaaa20ca781,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1359,14.5,,,32,50,30,0,1.81,31.81,false,1,41.8788655841,-87.6251921424,POINT (-87.6251921424 41.8788655841),41.7061257523,-87.5982558383,POINT (-87.5982558383 41.7061257523)
8493074890c3459abbddefc7589f1f9c4e8e0278,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,1491,17.8,17031980000,17031081500,76,8,42.5,0,11.85,54.35,false,1,41.9790708201,-87.9030396611,POINT (-87.9030396611 41.9790708201),41.8925077809,-87.6262149064,POINT (-87.6262149064 41.8925077809)
85f04fcbc6b52c7ce82718e8c7151f12ff6fa2b8,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,964,5.1,,,27,59,10,0,3.69,13.69,false,1,41.8789144956,-87.7058971305,POINT (-87.7058971305 41.8789144956),41.8299223039,-87.6725026464,POINT (-87.6725026464 41.8299223039)
860ff67aa1aa3e81205024382496ac4b5e35fb48,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,363,3.2,17031842200,17031081800,8,8,7.5,0,1.81,9.31,false,1,41.9049353016,-87.6499072264,POINT (-87.6499072264 41.9049353016),41.8932163595,-87.6378442095,POINT (-87.6378442095 41.8932163595)
8637d63eebf6ba4b9d902bb3a2e2fbe983aefebf,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,872,9.0,,,48,,12.5,0,1.81,14.31,true,1,41.7296764229,-87.5727171342,POINT (-87.5727171342 41.7296764229),,,
877368a4ef3bc17376f758aea86319f4ef2446cc,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,1004,10.5,,,32,,15,2,5.53,22.53,false,1,41.8788655841,-87.6251921424,POINT (-87.6251921424 41.8788655841),,,
883e79d2fa188a28083453e027bf6af52df68a7d,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,749,4.4,17031242400,17031081300,24,8,12.5,5,5.81,23.31,false,1,41.8994222543,-87.684490122,POINT (-87.684490122 41.8994222543),41.8983317935,-87.6207628651,POINT (-87.6207628651 41.8983317935)
8893a4f6ed2951c7e637b7b8cfe8534f7e2b2874,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,1174,12.9,,,24,,17.5,0,5.64,23.14,false,1,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),,,
88dcb27726ec97d0cab3060b45411deae387ac66,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,441,2.0,17031080300,17031081600,8,8,10,0,7.61,17.61,false,1,41.9074919303,-87.6357600901,POINT (-87.6357600901 41.9074919303),41.8920726347,-87.6288741572,POINT (-87.6288741572 41.8920726347)
89ac34e086fdab90545a8e9bae76305206890f3d,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,352,1.1,17031081800,17031081202,8,8,5,5,2.91,12.91,false,1,41.8932163595,-87.6378442095,POINT (-87.6378442095 41.8932163595),41.9027880476,-87.6261455896,POINT (-87.6261455896 41.9027880476)
8ac36b13b4bc516db8fae168baeee3a9c518abcf,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1643,11.1,,,7,38,,,,,true,2,41.9226862843,-87.6494887289,POINT (-87.6494887289 41.9226862843),41.8129489392,-87.6178596758,POINT (-87.6178596758 41.8129489392)
8b05850f1a757244fb801a6bb9ae2b248e4ff097,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,811,7.3,17031320100,17031060300,32,6,17.5,4,4.23,25.73,false,1,41.8849871918,-87.6209929134,POINT (-87.6209929134 41.8849871918),41.9506052324,-87.671332488,POINT (-87.671332488 41.9506052324)
8b44343835472adebd74f5657f105e2f7f0bbfe9,08/31/2022 12:00:00 AM,08/31/2022 01:15:00 AM,4515,75.3,17031980000,,76,,170,0,19.15,189.15,false,1,41.9790708201,-87.9030396611,POINT (-87.9030396611 41.9790708201),,,
8b905bb6e4bc89cf349d5cad66e36cb4eeaa00ff,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,911,5.7,,,,5,10,0,4.28,14.280000000000001,false,1,,,,41.9477915865,-87.6838349425,POINT (-87.6838349425 41.9477915865)
8c0360c379dd865a477dfe94b23c1800c18c7160,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,232,1.5,,,6,22,5,0,2.91,7.91,false,1,41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014),41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205)
8c64a0d4be850d124eda9f2392508535bd2d7b29,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,276,2.5,,,28,28,10,0,3.03,13.03,false,1,41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383),41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383)
8c97acc7df66638817914f7af739b5c2c2f2b783,08/31/2022 12:00:00 AM,08/31/2022 01:00:00 AM,3884,39.0,,,,48,35,7,13.59,55.59,false,1,,,,41.7296764229,-87.5727171342,POINT (-87.5727171342 41.7296764229)
8d12da2e1db754e866ddf7decf6658b17fe77512,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1359,16.4,,,,7,20,0,6.52,26.52,false,1,,,,41.9226862843,-87.6494887289,POINT (-87.6494887289 41.9226862843)
8d239ce24e2e0cfb3e66ea57506d1d19794f128c,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,715,2.4,17031330100,17031081600,33,8,7.5,0,3,10.5,false,1,41.859349715,-87.6173580061,POINT (-87.6173580061 41.859349715),41.8920726347,-87.6288741572,POINT (-87.6288741572 41.8920726347)
8d971b01fd6dda3d2066c08ccedd4158c22674ae,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1373,11.0,,,43,28,15,0,5.17,20.17,false,1,41.7615779081,-87.5727819867,POINT (-87.5727819867 41.7615779081),41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383)
8dffb6b87bbaea58ed369721b0e8c76d3813daf5,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,1521,18.1,,,76,,55,0,13.12,68.12,false,1,41.9802643146,-87.913624596,POINT (-87.913624596 41.9802643146),,,
8ef36586e4213025e8439f1eba6ea1158ec243fe,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1466,16.2,,,24,49,20,0,6.47,26.47,false,1,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),41.7065878819,-87.6233665115,POINT (-87.6233665115 41.7065878819)
8f207f46c8b0a9d067ee9d108f0e2ff9e0316d60,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1456,12.3,,,67,28,12.5,0,5.04,17.54,true,1,41.7759288274,-87.6665962653,POINT (-87.6665962653 41.7759288274),41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383)
8f2a8ea5dcc017c5f72773d00f470989de40ffc6,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,1019,5.4,,,6,23,10,0,3.76,13.76,false,1,41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014),41.9000696026,-87.7209182385,POINT (-87.7209182385 41.9000696026)
8f986a9aea28b687521c5d1b80ca8c7b4536e705,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,1076,5.4,,,,24,10,0,3.76,13.76,false,1,,,,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941)
8fc8b227409954bdfbc9278d063fc4f388f83063,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1444,18.7,17031980000,17031320400,76,32,25,0,12.71,37.71,false,1,41.9790708201,-87.9030396611,POINT (-87.9030396611 41.9790708201),41.8774061234,-87.6219716519,POINT (-87.6219716519 41.8774061234)
8fdec7f9d56fdca52de1c0ed5a83c3f5e7e7376a,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,301,1.6,,,25,25,5,0,3.27,8.27,false,1,41.8906088526,-87.7560467111,POINT (-87.7560467111 41.8906088526),41.8906088526,-87.7560467111,POINT (-87.7560467111 41.8906088526)
9003f7f1c71b63ae58ae9e190bac4e7197aba1b2,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,276,0.8,17031081700,17031839100,8,32,5,3,1.81,9.81,false,1,41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365),41.8809944707,-87.6327464887,POINT (-87.6327464887 41.8809944707)
901dbcdef8f187de78caeff7bfa4dbde6d453000,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1787,13.6,,,,6,17.5,0,5.82,23.32,false,1,,,,41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014)
90baf3baa161e5536eed5cf3dcbc3de7b998dfdf,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,765,3.4,,,6,4,7.5,0,1.81,9.31,false,1,41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014),41.9751709433,-87.6875155152,POINT (-87.6875155152 41.9751709433)
90bc4a0ab318236e9d937850864632124bad2223,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,275,1.1,,,77,77,5,0,2.93,7.93,false,1,41.9867117999,-87.6634164054,POINT (-87.6634164054 41.9867117999),41.9867117999,-87.6634164054,POINT (-87.6634164054 41.9867117999)
90c700d5e47d6a2f4e9a0801e1cb78fded83d3c6,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1540,14.8,,,7,46,20,4,6.11,30.11,false,1,41.9226862843,-87.6494887289,POINT (-87.6494887289 41.9226862843),41.7412427285,-87.551428197,POINT (-87.551428197 41.7412427285)
90d6ac5771274c8d66584cabc2e980574c696594,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,312,1.0,17031081800,17031081300,8,8,5,0,7.54,12.54,false,1,41.8932163595,-87.6378442095,POINT (-87.6378442095 41.8932163595),41.8983317935,-87.6207628651,POINT (-87.6207628651 41.8983317935)
9151c81ecb1e34d17b0920f39de9a6942726c0a5,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,962,5.8,,,7,31,12.5,0,3.86,16.36,false,1,41.9226862843,-87.6494887289,POINT (-87.6494887289 41.9226862843),41.8502663663,-87.667569312,POINT (-87.667569312 41.8502663663)
915e4734c6cb7dc20b7d0a00f858b218870996cd,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,858,3.9,,,14,77,10,2,1.81,13.81,false,1,41.968069,-87.7215590627,POINT (-87.7215590627 41.968069),41.9867117999,-87.6634164054,POINT (-87.6634164054 41.9867117999)
91a0dec22db20823b4cf48a76bc2f4aadfc09ff4,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,1251,18.8,,,76,31,25,0,12.12,37.12,false,1,41.9802643146,-87.913624596,POINT (-87.913624596 41.9802643146),41.8502663663,-87.667569312,POINT (-87.667569312 41.8502663663)
920f7500460661196d006d7e55ba61ae7f19c716,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,658,3.6,17031081402,17031071100,8,7,7.5,5,8.31,20.810000000000002,false,1,41.8919715078,-87.6129454143,POINT (-87.6129454143 41.8919715078),41.9217781876,-87.6510618838,POINT (-87.6510618838 41.9217781876)
924d31705ef87c825449497c9c102e46c7becbab,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,434,2.4,17031839100,17031833100,32,28,10,0,3,13,false,1,41.8809944707,-87.6327464887,POINT (-87.6327464887 41.8809944707),41.8790669938,-87.657005027,POINT (-87.657005027 41.8790669938)
924f5aa2dab4eb78735107244c15db41b1ef5d58,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,227,1.0,17031081600,17031081800,8,8,7.5,0,2.91,10.41,false,1,41.8920726347,-87.6288741572,POINT (-87.6288741572 41.8920726347),41.8932163595,-87.6378442095,POINT (-87.6378442095 41.8932163595)
9378274985ebf6138639d54a80a38317bf603baf,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,795,11.2,17031980000,17031160800,76,16,25,0,10.21,35.21,false,1,41.9790708201,-87.9030396611,POINT (-87.9030396611 41.9790708201),41.9502120955,-87.7128142315,POINT (-87.7128142315 41.9502120955)
93a53a6d6ac5d3aea7b3b81e956970c94326d627,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,341,1.6,,,24,22,7.5,0,1.81,9.31,false,1,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205)
94624bf1f725a17a50ecd70cf67016cefe8e87bd,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,187,0.6,,,77,77,5,0,1.81,6.81,false,1,41.9867117999,-87.6634164054,POINT (-87.6634164054 41.9867117999),41.9867117999,-87.6634164054,POINT (-87.6634164054 41.9867117999)
948412675179de4c30e6d8d990a0fcf559bac4df,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,946,6.6,,,73,51,10,0,3.7,13.7,true,1,41.7174930361,-87.6488950721,POINT (-87.6488950721 41.7174930361),41.6906333472,-87.5700582686,POINT (-87.5700582686 41.6906333472)
95162e363f4863d841b610a0112b574265fe2258,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,483,2.2,17031050200,17031040201,5,4,5,1,2.96,8.96,false,1,41.957735565,-87.683718102,POINT (-87.683718102 41.957735565),41.9725808001,-87.6940010612,POINT (-87.6940010612 41.9725808001)
96b15e80d234bb6d06f17f75e51ee26ec27f2c40,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,534,2.6,,,24,8,15,0,3.07,18.07,false,1,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111)
97d02196ddfcd8da156dd7396eaf5208d43fcd33,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,566,1.9,,,6,3,7.5,1,1.81,10.31,false,1,41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014),41.96581197,-87.6558787862,POINT (-87.6558787862 41.96581197)
97d8df78506b0397f9b7194eba56697ad85314fc,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,642,3.9,,,44,43,10,0,1.81,11.81,false,1,41.7402057565,-87.6159695226,POINT (-87.6159695226 41.7402057565),41.7615779081,-87.5727819867,POINT (-87.5727819867 41.7615779081)
9805f9c93a4f2f779f93e0e72b2d5a2647549896,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,397,1.3,17031839100,17031081600,32,8,10,0,2.91,12.91,false,1,41.8809944707,-87.6327464887,POINT (-87.6327464887 41.8809944707),41.8920726347,-87.6288741572,POINT (-87.6288741572 41.8920726347)
987152c2964369f4361985f2b147560f79fa27d2,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,652,5.0,17031281900,17031062900,28,6,27.5,0,4.1,31.6,false,1,41.8792550844,-87.642648998,POINT (-87.642648998 41.8792550844),41.9362371791,-87.6564115308,POINT (-87.6564115308 41.9362371791)
98725bf8bd7cdd48f9bed44e4cccbd8d9e76e639,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,300,1.3,17031081500,17031080202,8,8,10,0,1.81,11.81,false,1,41.8925077809,-87.6262149064,POINT (-87.6262149064 41.8925077809),41.9058577688,-87.6308650266,POINT (-87.6308650266 41.9058577688)
98be9809e31dab859cb84fd5b9d6a47883f450a8,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,824,6.4,,,5,12,12.5,0,4.22,16.72,false,1,41.9477915865,-87.6838349425,POINT (-87.6838349425 41.9477915865),41.9939301285,-87.7583535876,POINT (-87.7583535876 41.9939301285)
9913c22b7c58896f46bec5469a90f86f07e38a16,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,195,0.8,,,34,34,2.5,0,2.91,5.41,false,1,41.8420761168,-87.6339734222,POINT (-87.6339734222 41.8420761168),41.8420761168,-87.6339734222,POINT (-87.6339734222 41.8420761168)
99433144f8dc703c21c95822df8d811aac4901ef,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,815,5.0,,,3,22,10,0,3.67,13.67,false,1,41.96581197,-87.6558787862,POINT (-87.6558787862 41.96581197),41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205)
99486a993382420c91f70e6af2b86db6d0bdbc90,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1871,17.1,17031980000,17031810000,76,,52.5,0,6.09,58.59,false,1,41.9790708201,-87.9030396611,POINT (-87.9030396611 41.9790708201),,,
996311069837831f1a4c23fc636be6f714d7ac61,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,885,6.8,,,31,38,15,0,1.81,16.81,false,1,41.8502663663,-87.667569312,POINT (-87.667569312 41.8502663663),41.8129489392,-87.6178596758,POINT (-87.6178596758 41.8129489392)
99d6df97380d3177bf3ca4e24e52cb024cc3aa3e,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,938,5.5,,,7,8,15,0,1.81,16.81,false,1,41.9226862843,-87.6494887289,POINT (-87.6494887289 41.9226862843),41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111)
9a0ceb338e068401323fc0d854ae8fe8123d1f83,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,322,1.6,,,31,31,10,0,1.81,11.81,false,1,41.8502663663,-87.667569312,POINT (-87.667569312 41.8502663663),41.8502663663,-87.667569312,POINT (-87.667569312 41.8502663663)
9a919da5962ce4440d1ecc62c2fef7f4072ac9c3,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,495,7.6,,,28,24,5,0,1.67,6.67,true,2,41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383),41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941)
9a92e24840a5e5e8dc391a214766cd3bb9839502,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,705,2.8,,,31,28,7.5,3,3.12,13.620000000000001,false,1,41.8502663663,-87.667569312,POINT (-87.667569312 41.8502663663),41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383)
9abfdc17986918bfdaaa71773208af607292de76,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,298,1.1,17031081700,17031081800,8,8,7.5,0,2.91,10.41,false,1,41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365),41.8932163595,-87.6378442095,POINT (-87.6378442095 41.8932163595)
9b17f692f47a98d971af5545521b14464f97c4e5,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,939,9.8,,,16,31,17.5,0,1.81,19.31,false,1,41.9535821253,-87.7234523905,POINT (-87.7234523905 41.9535821253),41.8502663663,-87.667569312,POINT (-87.667569312 41.8502663663)
9b34393c26c9ddcdefe9a4f94764a34424198c60,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,1046,5.3,,,22,17,10,0,1.81,11.81,false,1,41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205),41.9465114202,-87.8060200025,POINT (-87.8060200025 41.9465114202)
9b4318b5877c16f373d1bf8f0746b794f359112a,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,390,1.5,17031320100,17031281900,32,28,7.5,1,2.93,11.43,false,1,41.8849871918,-87.6209929134,POINT (-87.6209929134 41.8849871918),41.8792550844,-87.642648998,POINT (-87.642648998 41.8792550844)
9b5920e40d3efe7534cd4c4f94f28fec3809377d,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,643,3.7,,,4,,10,0,1.81,11.81,false,1,41.9751709433,-87.6875155152,POINT (-87.6875155152 41.9751709433),,,
9b5f147cbb9b7fd643a7d095b95e58faaa21a4a7,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,365,1.9,,,31,32,7.5,3,1.81,12.31,false,1,41.8502663663,-87.667569312,POINT (-87.667569312 41.8502663663),41.8788655841,-87.6251921424,POINT (-87.6251921424 41.8788655841)
9bb9bb19b6b7437bed2f766ae8b6dd79cc9b7ddb,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,1562,13.7,,,,23,17.5,0,5.84,23.34,false,1,,,,41.9000696026,-87.7209182385,POINT (-87.7209182385 41.9000696026)
9bc2c68bc1c3511ae81aac8f216393c5dafcdfba,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,783,5.4,17031842200,17031310600,8,31,12.5,0,4.63,17.13,false,1,41.9049353016,-87.6499072264,POINT (-87.6499072264 41.9049353016),41.8563332167,-87.6595642391,POINT (-87.6595642391 41.8563332167)
9bf85b950d1418b3be3a077a378866469b1e86d3,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,914,7.9,17031839100,17031031700,32,3,20,5,4.39,29.39,false,1,41.8809944707,-87.6327464887,POINT (-87.6327464887 41.8809944707),41.9654457842,-87.6631958495,POINT (-87.6631958495 41.9654457842)
9bf980476c9475cbc92fdbf860ea2ffd31ed03d3,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,540,5.0,,,8,5,15,0,1.81,16.81,false,1,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),41.9477915865,-87.6838349425,POINT (-87.6838349425 41.9477915865)
9c11663cd1f942e13f34167c0055f10cb0352aef,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,376,2.0,,,42,42,5,0,3.59,8.59,false,1,41.7788768603,-87.5949254391,POINT (-87.5949254391 41.7788768603),41.7788768603,-87.5949254391,POINT (-87.5949254391 41.7788768603)
9c4aa8122aabc75b2845e811b40c27068672d03e,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,466,2.3,,,77,3,5,1,2.98,8.98,false,1,41.9867117999,-87.6634164054,POINT (-87.6634164054 41.9867117999),41.96581197,-87.6558787862,POINT (-87.6558787862 41.96581197)
9c5ddaee7f40470619caa5eaca761c97e9489fa4,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,807,2.4,,,8,32,10,3,3.01,16.009999999999998,false,1,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),41.8788655841,-87.6251921424,POINT (-87.6251921424 41.8788655841)
9cfc325be8d9ebd07382bab3e8a87be11842736c,08/31/2022 12:00:00 AM,08/31/2022 12:45:00 AM,2054,9.2,,,29,63,7.5,0,1.72,9.22,true,2,41.8601900192,-87.7172201,POINT (-87.7172201 41.8601900192),41.795430631,-87.6964352325,POINT (-87.6964352325 41.795430631)
9d3683f79528c5440e62ba75a3f0b4cd725a898f,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,1421,8.5,,,34,6,15,0,4.53,19.53,false,1,41.8420761168,-87.6339734222,POINT (-87.6339734222 41.8420761168),41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014)
9d5b30f43e3a819ba3fdf5a8e77d14a1c3d36671,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,594,2.5,17031081403,17031839100,8,32,7.5,0,1.81,9.31,false,1,41.8909220259,-87.6188683546,POINT (-87.6188683546 41.8909220259),41.8809944707,-87.6327464887,POINT (-87.6327464887 41.8809944707)
9d6f010e4cf337923ec17b9ecf97da2e5299d69e,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,858,7.9,17031081700,17031831100,8,21,17.5,3,4.38,24.88,false,1,41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365),41.942859303,-87.717503858,POINT (-87.717503858 41.942859303)
9d8440cb7796e880b408977fb1f583fc66dc0631,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1265,16.8,17031980000,17031833000,76,28,35,0,6.81,41.81,false,1,41.9790708201,-87.9030396611,POINT (-87.9030396611 41.9790708201),41.8852813201,-87.6572331997,POINT (-87.6572331997 41.8852813201)
9da56336e56005f9328e4b6f5c4b633247eedfee,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,363,2.0,,,4,14,5,0,2.91,7.91,false,1,41.9751709433,-87.6875155152,POINT (-87.6875155152 41.9751709433),41.968069,-87.7215590627,POINT (-87.7215590627 41.968069)
9e2ab98a4b1fde29e496d567f0de5bd982a899f5,08/31/2022 12:00:00 AM,08/31/2022 12:45:00 AM,3082,47.8,17031080300,,8,,50,10,2.09,62.09,false,1,41.9074919303,-87.6357600901,POINT (-87.6357600901 41.9074919303),,,
9eaf27c5b879816c897ffb31c1fb6c1ed4b54edb,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,726,6.0,,,68,49,15,0,1.81,16.81,false,1,41.7771962546,-87.6424975271,POINT (-87.6424975271 41.7771962546),41.7065878819,-87.6233665115,POINT (-87.6233665115 41.7065878819)
9eb2f5f7f972cac2daf83ae3b6b90e7574ec0430,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,876,10.5,,,24,57,15,0,4.44,19.44,true,1,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),41.8108790078,-87.7263633246,POINT (-87.7263633246 41.8108790078)
9edf0cbd3a8a833ae31b1b95b3f034f4f2df490d,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,873,8.2,,,8,14,15,0,1.81,16.81,false,1,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),41.968069,-87.7215590627,POINT (-87.7215590627 41.968069)
9f17caa17c6d9eec5e62a1c447011e5b1404d2ce,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,696,3.4,,,13,15,7.5,0,3.77,11.27,false,1,41.9836363072,-87.7235831853,POINT (-87.7235831853 41.9836363072),41.9540276487,-87.7633990316,POINT (-87.7633990316 41.9540276487)
9f394b42bd0a8a5543c41119fdd6539b4e23ef07,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,2219,30.0,,,19,,30,0,10.57,40.57,false,1,41.9272609555,-87.7655016086,POINT (-87.7655016086 41.9272609555),,,
9f8bd79559a777704611b399370906e394c1bb9d,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,1067,12.1,17031980100,17031081500,56,8,22.5,0,6.81,29.31,false,1,41.785998518,-87.7509342894,POINT (-87.7509342894 41.785998518),41.8925077809,-87.6262149064,POINT (-87.6262149064 41.8925077809)
